Young	Elderly	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32301	2.0524421744656554	0.23983997895072276	0.061089073193552945
32302	32303	2.086318036989986	0.22031209147317155	0.04971512368345221
32302	32305	2.0006138551611743	0.21226340788795217	0.06485456269684897
32302	32306	2.3740503612363946	0.2670833541713144	0.07413902955156004
32302	32308	1.6748952563319908	0.18508506205427538	0.0518571384143911
32302	32318	2.041806645385974	0.21029859043040444	0.0479952087780664
32302	32329	2.4258132976517492	0.24613359094922108	0.056756833424529196
32302	32331	2.493104608926316	0.24355799117458485	0.05262909585609932
32302	32333	2.2049160874381735	0.2429094061867715	0.06292082560227619
32302	32335	2.1638210292882887	0.23943658358428424	0.05701444135633138
32302	32336	2.593171573594677	0.2793522251609315	0.05619211991578177
32302	32337	2.119929357553472	0.2478083707019894	0.0848821182792735
32302	32338	2.882285657406455	0.2896987140994687	0.06605266664898901
32302	32339	2.2002115473828527	0.24550923285973325	0.058308302231519615
32302	32340	1.8400776507220933	0.2070124812323192	0.07205525145816327
32302	32341	2.1207908149600794	0.226855417254313	0.06520635580489742
32302	32342	2.566152408554713	0.25579536483345794	0.05801788926911233
32302	32343	1.8591245200355344	0.20055213639974154	0.05160961896459504
32302	32347	1.7553942818948933	0.19183846431167187	0.05141981700911358
32302	32369	2.0491419729800957	0.24003346288697017	0.07373382678343887
32302	32372	1.9718602830009282	0.23420696081068865	0.060846066667739285
32302	32373	1.8145892919701698	0.22475940306827671	0.06681274640799839
32302	32374	2.73989797564822	0.2981081080127436	0.08102445632399746
32302	32375	1.7754061066478357	0.18342209420928843	0.038274283013606025
32302	32376	3.1181149199239924	0.32708791743710286	0.07883884144673825
32302	32377	1.6468173935604589	0.19689371752449775	0.05807009274077246
32302	32378	2.041061122849432	0.23553259152648748	0.08037135756324587
32302	32379	2.0483512592222137	0.22879786134125116	0.06087168315390623
32302	32380	2.213311562062992	0.22907607537820035	0.05786036349500301
32302	32383	1.7334362492835944	0.2125744519815099	0.0635980428003875
32302	32392	2.359835949132953	0.23480902419806512	0.06042434766321714
32302	32393	2.546771927355948	0.2606202819832576	0.05728737862758515
32302	32395	2.324252808121546	0.2389745585814664	0.046814839497474114
32302	32415	1.8700975116564995	0.2051504688241258	0.059510462653197704
32302	32428	1.942775786883099	0.2138394566563528	0.054502277450310777
32302	32430	2.558396042481602	0.25251639071750703	0.049436073751761955
32302	32431	2.010079378335208	0.24867714041233327	0.07574377069990268
