Nodes	p_values	fdr_corrected_p_val	Young_mean	Young_sd	Elderly_mean	Elderly_sd
0	0.048943671446175306	0.13595464290604253	4.450980392156863	0.2305266059185844	3.638888888888889	0.3375934088297225
1	0.5040446709659048	0.6676088357164301	3.176470588235294	0.18939860261473274	2.9444444444444446	0.28995229822514634
2	0.20311815043336964	0.356347632339245	6.124183006535947	0.2742096660516046	5.486111111111111	0.41678076163493527
3	0.05526310824612267	0.1454292322266386	3.0065359477124183	0.17386338638836918	2.4305555555555554	0.24211055953731428
4	0.9538161729062652	0.9657458156959596	1.9869281045751634	0.11983639234767551	2.0	0.1907484640195606
5	0.8283936548670527	0.9062463606577073	1.2026143790849673	0.12961782526502566	1.1527777777777777	0.1893689816153969
6	0.2379923984702315	0.3968610906967831	1.8562091503267975	0.14849847622729878	2.1944444444444446	0.24357060340980846
7	0.2776390301190085	0.4414451377008813	5.2745098039215685	0.24904967192952684	5.805555555555555	0.4184884534097453
8	0.3099793169796344	0.47469814162071966	1.9934640522875817	0.13065443884380373	2.2222222222222223	0.18259799416609943
9	0.037645725511100965	0.11583300157261835	2.764705882352941	0.15538845369367066	3.513888888888889	0.32015807883648756
10	0.9609170866174799	0.9657458156959596	3.7973856209150325	0.20970589696089612	3.7777777777777777	0.33985533964707454
11	0.6308634477196365	0.7646829669328928	2.9934640522875817	0.20391269286426944	3.236111111111111	0.4602735525479386
12	0.02274609729039504	0.07981086768559664	3.549019607843137	0.18241895450602408	2.8333333333333335	0.2517544074890068
13	0.7948228681604115	0.8880702437546497	4.189542483660131	0.200779276879691	4.291666666666667	0.33650922502800945
14	0.059993876117361934	0.15188323067686565	6.333333333333333	0.34661367380945757	5.333333333333333	0.3985497968034627
15	0.5393507680119386	0.6914753436050495	5.9411764705882355	0.27762496049377144	6.25	0.41807274490368174
16	0.007350487390899193	0.03973236427513078	4.300653594771242	0.23443734238086406	3.2777777777777777	0.2948582735745974
17	0.2842107063473819	0.4461641589532862	8.42483660130719	0.3020245883177905	7.847222222222222	0.4443435673859123
18	0.5599772827896856	0.7075804182253005	5.176470588235294	0.274960929622658	4.847222222222222	0.49158001234554455
19	0.31656280789364255	0.4796406180206705	2.5098039215686274	0.19827204329565376	2.8472222222222223	0.2709599539490327
20	0.010598813325500141	0.051701528417073865	5.366013071895424	0.27924902270687063	4.180555555555555	0.36328271435785175
21	0.2630911927156479	0.43129703723876706	4.130718954248366	0.2372828086362268	3.625	0.3822333165675249
22	0.6419086677818144	0.7733839370865234	4.3202614379084965	0.21160305041165936	4.125	0.3614532807686268
23	0.3435264798285309	0.5051859997478395	4.588235294117647	0.2638540741773472	4.152777777777778	0.37459405373652976
24	0.022435139412613075	0.07981086768559664	5.705882352941177	0.2747676807317669	4.597222222222222	0.3939386814600443
25	0.3368168468475994	0.5027117117128349	4.633986928104576	0.24425839438097108	4.208333333333333	0.3678903503207918
26	0.013229520227279894	0.06013418285127225	4.69281045751634	0.2395531482760219	3.6805555555555554	0.3249090331877265
27	0.23148484326839577	0.3968610906967831	4.803921568627451	0.24023030020951208	4.277777777777778	0.3659094946881044
28	0.23811665441806987	0.3968610906967831	3.4705882352941178	0.20255056309397051	3.0694444444444446	0.271440823842966
29	0.0003193794052839445	0.003193794052839445	2.542483660130719	0.16536824678195364	1.5555555555555556	0.2110864000033836
30	1.4393986730716805e-07	1.4393986730716806e-05	5.836601307189542	0.30013434618554186	3.4305555555555554	0.32127630165732357
31	0.17146742028271933	0.3316283861881764	6.882352941176471	0.315293745411011	6.125	0.45188593676226024
32	0.26946545103627095	0.4381552049370259	8.254901960784315	0.33584315846351254	7.638888888888889	0.4428644647049679
33	0.014371368015960496	0.06338636719267761	7.372549019607843	0.34759015492619294	5.888888888888889	0.4875426049981704
34	5.5855219983529066e-05	0.001015549454245983	6.372549019607843	0.28611401130165137	4.263888888888889	0.41865397226816536
35	0.8837508992681379	0.9351861367916804	7.470588235294118	0.30150676870159454	7.388888888888889	0.46913980633238234
36	0.0005880544204606618	0.005325859842307909	5.980392156862745	0.2477054293397654	4.416666666666667	0.36885285096512643
37	0.002571676138686888	0.016061995200467923	4.712418300653595	0.230103176521016	3.4027777777777777	0.35858557680543734
38	0.04305949341433597	0.124810125838655	6.9411764705882355	0.26184286662161194	5.958333333333333	0.4036402723757481
39	0.8437318945466386	0.9062463606577073	4.4640522875816995	0.24236290650135697	4.375	0.3801806979152054
40	0.351084311428955	0.512531841502124	5.30718954248366	0.27231521567849826	5.847222222222222	0.5084034517260914
41	0.9396847730857496	0.959687779647634	4.784313725490196	0.22959207189342318	4.75	0.38999117200393346
42	0.03070451281668919	0.10067053382521046	5.816993464052287	0.29081778406908115	4.777777777777778	0.3774876912575398
43	0.6759991244034156	0.7999989637910244	5.052287581699346	0.2463686820431434	4.861111111111111	0.3842077980260017
44	0.09604481275618555	0.21108750056304515	7.810457516339869	0.31472185835129224	6.930555555555555	0.42067387109859095
45	0.20003234743247253	0.3544506881987751	7.477124183006536	0.33360218354532334	6.722222222222222	0.48216315454281505
46	1.4049807192827135e-05	0.0004918315311908209	4.0130718954248366	0.25615688725112656	2.388888888888889	0.2590728892694925
47	0.8459692780113581	0.9062463606577073	4.61437908496732	0.24291193401910205	4.513888888888889	0.45535977605374134
48	0.5952213219093683	0.7258796608650833	1.1503267973856208	0.15621821777351422	1.0138888888888888	0.2031568690473957
49	0.03438787163085401	0.10759518649936571	6.0	0.28401998989712457	4.972222222222222	0.38859535087582964
50	0.3902953757965586	0.5575648225665123	5.431372549019608	0.23253673283854617	5.083333333333333	0.33023797555820633
51	0.525022273585895	0.6778938661535256	5.0588235294117645	0.24487089577994534	5.375	0.4312869248894461
52	0.19598914266025316	0.3531335903788345	4.627450980392157	0.24533528249669773	4.041666666666667	0.37811693672774777
53	0.8558190184700893	0.9104457643298823	4.379084967320262	0.21409856465175142	4.458333333333333	0.3788921644748932
54	0.20026463883230794	0.3544506881987751	2.6013071895424837	0.14760438496783976	2.2916666666666665	0.19017072882882471
55	0.0009908929722743758	0.007077806944816969	2.9673202614379086	0.1784817049740871	1.9722222222222223	0.23650776770985327
56	0.01789526651327588	0.07124570005282119	2.1437908496732025	0.11854898323190186	2.75	0.2226863306939478
57	0.468380294961548	0.647450772449231	1.8627450980392157	0.11805484881168919	2.0277777777777777	0.19377259293001806
58	0.4060847778234622	0.5760067770545564	2.0718954248366015	0.1169738603320429	2.25	0.17883950367611
59	0.05813603477843373	0.14906675584213777	1.1503267973856208	0.08487796630004936	1.4722222222222223	0.1453130857431407
60	0.37402288928551797	0.5420621583848086	7.503267973856209	0.36132760104575445	6.986111111111111	0.4538537193569763
61	0.3801666455589551	0.5470023677107267	8.300653594771243	0.2967669163244473	7.833333333333333	0.4400704169005069
62	0.06374854166468764	0.15740380657947564	7.529411764705882	0.30869450349035626	6.541666666666667	0.4292410141171426
63	0.5625264324891139	0.7075804182253005	6.411764705882353	0.29068342477158415	6.083333333333333	0.48520763346667883
64	0.5144494610926384	0.6724829556766515	2.130718954248366	0.18094009999109686	2.3333333333333335	0.2517544074890068
65	0.1487484012904382	0.3035681658988535	5.078431372549019	0.2723544308365053	4.416666666666667	0.36565695374862783
66	0.5848037240929249	0.7258796608650833	3.5620915032679736	0.18956027578617257	3.7777777777777777	0.3449967806330833
67	0.17244676081785174	0.3316283861881764	6.61437908496732	0.2650888861525915	5.930555555555555	0.42206659989302847
68	0.47207219791333965	0.647450772449231	5.915032679738562	0.23569272126967133	5.527777777777778	0.4820617165073329
69	0.3418775481272901	0.5051859997478395	5.143790849673203	0.24065226063373013	4.736111111111111	0.3532727910946987
70	0.6831016744055608	0.8036490287124245	5.019607843137255	0.19551001200684567	5.194444444444445	0.37976955829248427
71	0.04836083315134302	0.13595464290604253	1.1437908496732025	0.09876181359737451	0.7916666666666666	0.14660676860547392
72	0.23706663356507657	0.3968610906967831	1.0065359477124183	0.08004166228225623	0.8472222222222222	0.10772167925184845
73	0.03443045967979703	0.10759518649936571	6.771241830065359	0.2608987819229003	5.75	0.4003861594539903
74	0.8022842403023697	0.8914269336692996	5.026143790849673	0.2987687888077678	4.902777777777778	0.39069764365393606
75	0.18669813703211854	0.34914029708874794	5.457516339869281	0.24917941145680703	4.847222222222222	0.3864183486191349
76	0.04183384016609111	0.12304070637085619	6.196078431372549	0.26524044941064584	5.263888888888889	0.36845119285498057
77	0.10125182753511183	0.21774586566690715	5.189542483660131	0.23565694610875748	4.569444444444445	0.29326449582334363
78	0.17897579633060853	0.34090627872496865	5.38562091503268	0.2610021738635217	6.041666666666667	0.4094145883628468
79	0.05701358429766619	0.1480872319419901	4.42483660130719	0.24230375979429275	3.611111111111111	0.34800771871192915
80	0.739732026094436	0.8455017812878517	5.4183006535947715	0.2964087274967411	5.611111111111111	0.4974723101406085
81	0.18679005894248016	0.34914029708874794	9.718954248366012	0.31110861784375565	8.98611111111111	0.4564324883425112
82	0.0896344258747016	0.20427765832004857	4.699346405228758	0.22924416408373055	3.986111111111111	0.34853429719417844
83	6.14766938130955e-09	1.22953387626191e-06	3.366013071895425	0.2003504913902649	1.6111111111111112	0.20703166650835886
84	0.47263906388793864	0.647450772449231	4.313725490196078	0.22419649523506718	4.041666666666667	0.30414295039060246
85	0.021303486758526623	0.07890180280935787	3.320261437908497	0.1851592149444574	2.6527777777777777	0.21950980584025023
86	0.9119264685626042	0.9514681362086349	4.967320261437909	0.27281015093500743	5.013888888888889	0.319852430490853
87	0.0901947793064402	0.20427765832004857	6.483660130718954	0.2563444318964431	5.722222222222222	0.3653744955469314
88	2.4747801508664257e-05	0.0006186950377166064	6.189542483660131	0.24862048593329475	4.458333333333333	0.31145168453499655
