Elderly_sub1	Elderly_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32301	32303	0.030405410542445055	0.021444528237067773	0.020603892342382024
32301	32305	0.09746687829056311	0.0413377958851564	0.024024180813922436
32301	32306	0.07459010141542644	0.037663160126076074	0.028571970115202516
32301	32308	0.10647229840543365	0.05597127495479321	0.044554394338438996
32301	32318	0.18497827554830304	0.08987536375513556	0.07503714422056473
32301	32329	0.12119327958472031	0.0544586068378895	0.03571244941653273
32301	32331	0.20108360533153824	0.08648006243531882	0.06167343340566278
32301	32333	0.13837368915697756	0.06400434587504894	0.043636712404269695
32301	32335	0.033760305737649876	0.022293744025548543	0.02060389234238202
32301	32336	0.06601411394207168	0.04327052039069979	0.037718254606209145
32301	32337	0.07922697220130309	0.04073582884292173	0.029960422186286362
32301	32338	0.10483440415810247	0.045058731658817595	0.027555915656301944
32301	32339	0.03722091229355684	0.022438672142529374	0.020603892342382024
32301	32340	0.08975000037378222	0.0424742857378583	0.03073225976604288
32301	32341	0.05733475327671689	0.028294984691284473	0.020603892342382024
32301	32342	0.055922408387176936	0.02959381240567362	0.020603892342382024
32301	32343	0.1455319028848005	0.08711028661639374	0.08036412080287492
32301	32347	0.12373091092199745	0.054847379303552476	0.03498502813487314
32301	32369	0.045225741299105726	0.031304822327080234	0.029356799914278753
32301	32372	0.10190616257823781	0.04583600777074468	0.03108489297878414
32301	32373	0.06200529328183879	0.03257094230673077	0.0230905030886161
32301	32374	0.06542995971839266	0.03258357708182153	0.020603892342382024
32301	32375	0.13464925811230738	0.049964754492277996	0.02895094686866595
32301	32376	0.06219534039157326	0.029174093890268878	0.020603892342382024
32301	32377	0.030112892901843713	0.02141927013737773	0.02060389234238202
32301	32378	0.09031545356007875	0.05177643118859771	0.039182800183040656
32301	32379	0.11144236783971373	0.05832526561338457	0.04769058323782338
32301	32380	0.1497587125113884	0.08842731408897382	0.06961464593751365
32301	32383	0.05457496755657126	0.0320461322177334	0.023717696435727686
32301	32392	0.09878154999348548	0.047596677901472595	0.03138005045795411
32301	32393	0.07380282010311762	0.03518068085903893	0.021737383830506607
32301	32395	0.10819451895286519	0.04685268397170193	0.024842704397791626
32301	32415	0.15135342129979218	0.07020783305421303	0.05136279538058042
32301	32428	0.030543103196710997	0.021492086491323562	0.02060389234238202
32301	32430	0.15916854295241661	0.07299669922298734	0.05922209243094284
32301	32431	0.04092325825181342	0.02330240744804147	0.020603892342382024
32301	32442	0.08758759269348293	0.0536756457733541	0.04747637440235253
32301	32443	0.1504672547238206	0.07250220209761588	0.04758066659431892
32301	32447	0.06535264145790004	0.03597625707959297	0.026400141491300322
32301	32450	0.1059290148266388	0.04218293459443886	0.022466445882471375
32301	32452	0.02669646183332608	0.021145049821933003	0.02060389234238202
32301	32453	0.050965618080425656	0.03172969217047951	0.023649009520459785
32301	32454	0.091238285628983	0.052889653511283365	0.04669486329054984
32301	32455	0.0844469809035085	0.04064382113794866	0.023829234462318216
32301	32457	0.07442972617237914	0.04699271563362356	0.0415013979522017
32301	32458	0.060478790218549405	0.03359833008832389	0.024344747129307565
32301	32459	0.10102010883107648	0.05913526339683791	0.04855443801239856
32301	32462	0.06678300373425627	0.03776652430595309	0.030073515264647077
32301	32463	0.04989853460103222	0.02678546270495653	0.020603892342382024
32301	32465	0.11236359051192701	0.053545981300198005	0.03748384517572423
32301	32466	0.08712160820815013	0.042811368319818736	0.028147199232627318
32301	32474	0.07689339571457443	0.03456799132021681	0.020603892342382024
32301	32475	0.12348268081314528	0.062056917747781264	0.05250736301547271
32301	32479	0.09470568557745129	0.04036261153303593	0.022648484810929403
32301	32482	0.19616073542905815	0.09238783646214753	0.0719086346137392
32301	32483	0.12872982279336298	0.05823742280367525	0.03635869630908295
32301	32484	0.027340365006401135	0.02115485153028319	0.02060389234238202
32301	32485	0.056457707850364025	0.03759789246027705	0.03275078222500616
32301	32486	0.06904682198908618	0.03506399421482555	0.022579647411190784
32301	32487	0.05258567297325056	0.02750455102764504	0.020603892342382024
32301	32488	0.10989653120272208	0.046080389570652025	0.024924310189245014
32301	32489	0.06276722843372784	0.04807365539626412	0.04264141181611325
32301	32490	0.10407310062273434	0.041887425919071	0.025297869489598
32301	32491	0.15172015296970687	0.08171261751462579	0.07329847338342843
32301	32492	0.060436307958711355	0.030861508563700932	0.020603892342382024
32301	32493	0.0694829636120281	0.0372484188615801	0.028975393551688544
32301	32494	0.08268054727959623	0.0405106021293446	0.03019229998185463
32301	32495	0.18622227019835186	0.06609321374962822	0.04098948983246431
32301	32496	0.16862776608421665	0.07909323303301116	0.06078153084830462
32301	32497	0.1829736189962528	0.06930327552091918	0.042306226451040874
32301	32498	0.039522023660656824	0.023801463472809217	0.020603892342382024
32303	32305	0.11032676818664466	0.04912534556335138	0.0310521945647525
32303	32306	0.08543070803652864	0.04151442812467385	0.028571970115202516
32303	32308	0.08348478528122655	0.051946367990759475	0.044554394338438996
32303	32318	0.18585712023639356	0.09017732400491407	0.07503714422056473
32303	32329	0.09820576646051321	0.050312835202263886	0.03571244941653273
32303	32331	0.17809609220733114	0.08393117851062845	0.06167343340566278
32303	32333	0.11538617603277046	0.06051609553052174	0.043636712404269695
32303	32335	0.010772792613442772	0.007915336382177353	0.007063843904323797
32303	32336	0.04302660081786458	0.03792069965399248	0.03771825460620914
32303	32337	0.07816891321222191	0.04160235034824642	0.03128598397903026
32303	32338	0.11654057280590574	0.048324136674760716	0.027555915656301944
32303	32339	0.014233399169349736	0.008314778102045948	0.00596892417696937
32303	32340	0.06676248724957512	0.03700954574576095	0.03073225976604288
32303	32341	0.034347240152509784	0.019137598753405864	0.014878704235255391
32303	32342	0.03293489526296983	0.021010360779114213	0.015508133806076296
32303	32343	0.13175150747810632	0.08458039703002466	0.08036412080287492
32303	32347	0.10074339779779035	0.05073338687525303	0.03498502813487314
32303	32369	0.046181656789615944	0.034313007836299626	0.03269633618661404
32303	32372	0.08564210744464396	0.04082378149713849	0.03108489297878414
32303	32373	0.03901778015763169	0.02503013803626986	0.0230905030886161
32303	32374	0.04244244659418556	0.025046577067801987	0.018516795952847998
32303	32375	0.11166174498810028	0.04541055184469744	0.02895094686866595
32303	32376	0.03920782726736616	0.02041492791279369	0.0128732869271308
32303	32377	0.007125379777636609	0.00494233351609344	0.0035686081117281554
32303	32378	0.10485769340916773	0.05502597052214788	0.039182800183040656
32303	32379	0.09628841036318347	0.05447456412159899	0.04769058323782338
32303	32380	0.14216290367641216	0.08593620543377727	0.06961464593751365
32303	32383	0.03158745443236416	0.02434329717771998	0.023717696435727686
32303	32392	0.08193192222854878	0.042791182206418046	0.03138005045795411
32303	32393	0.05081530697891051	0.02834293268297914	0.021737383830506607
32303	32395	0.08520700582865809	0.041962072431167105	0.024842704397791626
32303	32415	0.12836590817558508	0.06704313051711254	0.05136279538058042
32303	32428	0.007555590072503893	0.005248934093401419	0.0038466413633849172
32303	32430	0.1361810298282095	0.06995827059624629	0.05922209243094284
32303	32431	0.017935745127606317	0.010423229837285445	0.008466632790756434
32303	32442	0.06460007956927583	0.049464294966702245	0.04747637440235253
32303	32443	0.1274797415996135	0.0694421402058568	0.04758066659431892
32303	32447	0.042365128333692936	0.02932460742828968	0.026400141491300322
32303	32450	0.0829415017024317	0.03667480740733406	0.022466445882471375
32303	32452	0.0037089487091189755	0.0035713665925480127	0.0035686081117281554
32303	32453	0.027978104956218552	0.023925193679461148	0.023649009520459785
32303	32454	0.0682507725047759	0.04861025587167741	0.04669486329054984
32303	32455	0.08115295540026407	0.03997330073730441	0.023829234462318216
32303	32457	0.051442213048172036	0.04211836713346028	0.041501397952201695
32303	32458	0.0374912770943423	0.02635316512471148	0.024344747129307565
