Nodes	p_values	fdr_corrected_p_val	Young_mean	Young_sd	Elderly_mean	Elderly_sd
0	0.0002830207162722201	0.004103800385947192	30.836601307189543	2.835069848422939	16.541666666666668	2.63292454632993
1	0.09274225185915655	0.24450230035595819	32.77124183006536	3.7183649779236814	24.5	3.1880302345198723
2	0.8306089927966971	0.888799544664138	25.169934640522875	2.7176465789812463	26.194444444444443	3.932611082376491
3	0.04566914420526185	0.18920074027894196	22.444444444444443	2.588689790980328	14.972222222222221	2.663728738285255
4	0.08845166419293744	0.24450230035595819	12.581699346405228	1.960712646322417	19.333333333333332	3.406876503740206
5	0.17618076887784567	0.3193276435910953	5.69281045751634	1.412518392187859	3.1805555555555554	1.1965205144525628
6	0.8581512845033057	0.888799544664138	23.58823529411765	2.47224930645732	22.875	3.1243113482215534
7	0.9565387617935721	0.9565387617935721	11.758169934640524	1.7919147749537443	11.597222222222221	2.341506453863169
8	0.5854673550484077	0.7074397206834927	26.352941176470587	2.5641824955204093	28.819444444444443	3.712281692357823
9	0.8338239818416402	0.888799544664138	15.183006535947712	2.1261480419027152	15.944444444444445	2.9333952784278323
10	0.02735350893118119	0.15865035180085088	32.967320261437905	3.1063648816315808	22.680555555555557	3.4251912657427668
11	0.4431328253379654	0.6385735906684359	8.450980392156863	1.6526485080620565	6.708333333333333	1.5529815712246493
12	0.13025556812921205	0.29057011351901146	30.215686274509803	2.4075964298469787	23.583333333333332	3.6308941073486767
13	0.07612275728192935	0.24450230035595819	34.967320261437905	2.9127523239794013	26.88888888888889	3.4649234712758012
14	0.03588310009453494	0.17343498379025218	16.50326797385621	1.869060922663759	11.083333333333334	1.7578073106774386
15	7.394907934731586e-05	0.00214452330107216	23.477124183006534	2.2608923933071714	11.430555555555555	1.9411153873841782
16	0.022029795373549477	0.15865035180085088	25.30718954248366	2.1977073350640657	16.569444444444443	3.0689664262142715
17	0.582709180794216	0.7074397206834927	14.071895424836601	1.535641926978757	12.416666666666666	2.5825759907588046
18	0.11742408266405749	0.28377486643813893	17.54248366013072	2.0221721396497614	12.61111111111111	2.393715326757511
19	0.16621046078653814	0.3193276435910953	17.241830065359476	2.2163864621077294	12.416666666666666	2.669727556683839
20	0.08191397006088504	0.24450230035595819	12.915032679738562	1.867560869422779	8.444444444444445	1.7465468825277288
21	0.3873947561853026	0.5912867331249356	17.666666666666668	2.2857638115672367	20.97222222222222	3.0522300156053213
22	0.284553627604089	0.4584475111399211	14.980392156862745	2.0871836574444704	11.527777777777779	2.446850697162119
23	0.14976694374837138	0.3102315263359121	6.098039215686274	1.1111579038691055	3.6805555555555554	1.2481326253351497
24	0.4844351377484686	0.6385735906684359	21.718954248366014	2.1291193205672103	19.27777777777778	2.7565700590946847
25	0.8563795997068138	0.888799544664138	23.77124183006536	2.045145290193385	24.555555555555557	3.8094730416171556
26	0.2618671146527762	0.44671448970179467	7.411764705882353	1.3068029184007908	10.25	2.1526042385503024
27	0.4833640953394235	0.6385735906684359	8.313725490196079	1.1149325208244791	6.763888888888889	1.9016808576449307
28	0.024348555376043406	0.15865035180085088	16.013071895424837	1.83979504213122	10.333333333333334	1.6982915100795088
