Nodes	p_values	fdr_corrected_p_val	Young_mean	Young_sd	Elderly_mean	Elderly_sd
0	0.4890518877110852	0.9348487547282817	7.026143790849673	0.5808362973347477	6.319444444444445	0.8370402035638399
1	0.5419211321901621	0.9348487547282817	5.888888888888889	0.521019775138074	6.541666666666667	0.9313143613998491
2	0.24201706154533803	0.9348487547282817	4.078431372549019	0.493118225263569	5.236111111111111	0.8522484887191545
3	0.6826230817789714	0.9348487547282817	3.869281045751634	0.516305577277404	4.236111111111111	0.7314457823608477
4	0.5883429381813357	0.9348487547282817	3.947712418300654	0.47320632041227223	3.486111111111111	0.7071048600322326
5	0.9348487547282817	0.9348487547282817	1.7254901960784315	0.35751253512627423	1.7777777777777777	0.5289810022230662
6	0.4172919199817515	0.9348487547282817	4.69281045751634	0.5272323455015553	5.472222222222222	0.7997877804937762
7	0.8582181677850161	0.9348487547282817	5.764705882352941	0.5483788461921292	5.583333333333333	0.8520779167498902
8	0.7071889434405767	0.9348487547282817	4.372549019607843	0.48621187885222644	4.708333333333333	0.7478287559330098
9	0.4544851386030586	0.9348487547282817	3.673202614379085	0.5358517411786649	4.333333333333333	0.6984781131083443
10	0.9133009025944105	0.9348487547282817	3.9869281045751634	0.4622847241253643	4.083333333333333	0.7531233867572772
11	0.3746476933538583	0.9348487547282817	1.5032679738562091	0.3016586676277479	2.111111111111111	0.61143112975231
