Young_sub1	Young_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32304	0.3977007175957197	0.13088804672518795	0.0700604681112057
32302	32307	0.34003864745488166	0.11308788094446443	0.059099410113614415
32302	32309	0.22192242658917927	0.07551558933016135	0.03961939595278974
32302	32310	0.3463500476091238	0.10725273274428895	0.04974605603018456
32302	32311	0.3482139605001247	0.12161693844558812	0.08116315540268104
32302	32312	0.3313205999279981	0.10917459210699221	0.0701369758760425
32302	32313	0.2183725969017008	0.07783356001006904	0.04315767153110478
32302	32314	0.22836409361165388	0.07620116772158281	0.04125279516335412
32302	32315	0.24839318165369706	0.08742521699310889	0.04248787485380534
32302	32316	0.2505529451241432	0.08403330132861819	0.04264074235412013
32302	32317	0.30262378497349945	0.10237427557969735	0.06738996868199404
32302	32319	0.38927889460090115	0.11795992148937673	0.0726745057806446
32302	32320	0.38471171189643094	0.14460517966157732	0.08066539349159535
32302	32321	0.2809818960949595	0.0871220749287834	0.03521895190598556
32302	32322	0.2542371766376154	0.0895609489609536	0.04352883282087261
32302	32323	0.1946608542546136	0.06723703729725578	0.03862578131938055
32302	32324	0.1568313606882572	0.05282095367735502	0.024588297116833857
32302	32325	0.19411989484488534	0.06822817266162759	0.03862578131938066
32302	32326	0.41338197984946673	0.1516246415627728	0.08764431685183549
32302	32327	0.32848813036293945	0.10065952237243779	0.04481466516227345
32302	32328	0.3034516506106178	0.1103455941309507	0.07240313154086953
32302	32330	0.30566733636768	0.08745607790252599	0.03862578131938055
32302	32332	0.29988674753852423	0.1011615419253011	0.05288275049852165
32302	32334	0.31543976241085075	0.10167101375329142	0.04462402765654744
32302	32344	0.22340991743373428	0.07245453490909465	0.03862578131938055
32302	32345	0.282113735279827	0.08527585782789963	0.03862578131938055
32302	32346	0.4114759943729157	0.12332643398824629	0.057090160643107235
32302	32348	0.23155414365819077	0.07048383297572419	0.03862578131938055
32302	32349	0.46737713556273547	0.12502455997798717	0.050443903687683755
32302	32350	0.3055721998549724	0.09017126853786171	0.03862578131938066
32302	32351	0.2541053226080014	0.09026705419925142	0.0452384108813535
32302	32352	0.23865583145049002	0.07353924627497549	0.03862578131938055
32302	32353	0.26541093790948406	0.08691602964719398	0.03862578131938066
32302	32354	0.2616251140601366	0.10786323937522582	0.08946869723473
32302	32355	0.2934444626579232	0.10682625256068495	0.0609540811289111
32302	32356	0.4452589790854912	0.1299935974405221	0.06372460454494533
32302	32357	0.1912958296445218	0.07037984069361461	0.03862578131938066
32302	32358	0.3405545806325001	0.11644864903517514	0.0619022896343821
32302	32359	0.2636994268451421	0.09004087414653647	0.05235383552726719
32302	32360	0.2188274630027653	0.07387479066962385	0.03862578131938055
32302	32361	0.3630613462739925	0.11888410398703225	0.057799407976767525
32302	32362	0.3721137339722695	0.1263227938283508	0.08437783977962132
32302	32363	0.37695075169104103	0.12263440417983049	0.08414855918037278
32302	32364	0.3863104447736021	0.1182328109858371	0.06608865457002167
32302	32365	0.22190631009171247	0.073789236141561	0.040606772657126644
32302	32366	0.39360903030694755	0.11771637162897954	0.055262919726860926
32302	32367	0.25803921547967645	0.08808907045911744	0.040988471749725974
32302	32368	0.5236392040275943	0.1616548778080988	0.07581703927189554
32302	32370	0.34456538600419523	0.09425143400943335	0.037355970850765585
32302	32371	0.2893939468618787	0.0860230766722462	0.03862578131938066
32302	32381	0.30196267442942887	0.11393577202920055	0.08914130460123265
32302	32382	0.2357833994399844	0.10556528892063866	0.08735108201298614
32302	32384	0.3088067320706711	0.0990757419715079	0.05397904306361467
32302	32385	0.19984112716318958	0.07066565828245176	0.03862578131938066
32302	32386	0.2194494303537058	0.07922907863970848	0.04660256149235975
32302	32387	0.29041116767249137	0.09754583292112375	0.05574850993256497
32302	32388	0.29125065945037115	0.11599336680575867	0.07070168383657727
32302	32389	0.22456897384249253	0.08892845721813676	0.07075599020115997
32302	32390	0.25633138969878305	0.09457320812539345	0.05259308378337835
32302	32391	0.2173771695509396	0.07412604705339268	0.03862578131938055
32302	32394	0.479283343640721	0.13529186484656314	0.0566570804796146
32302	32396	0.19811826189561804	0.075811884637272	0.04236286437786363
32302	32397	0.325611958917566	0.13053239421797624	0.08965355527027463
32302	32398	0.4531451010782905	0.129009775680515	0.06239987631245336
32302	32399	0.38693326149935964	0.11440375993537895	0.05712023912219205
32302	32400	0.4376451359540783	0.13354723163694454	0.07554008571557863
32302	32401	0.4300022671264773	0.13580892792107224	0.07026209221907914
32302	32402	0.3710361656489085	0.10909178283433918	0.05525528061306573
32302	32404	0.31585957014949784	0.10183951192979322	0.06447002230530663
32302	32405	0.3547386018166464	0.1153133884648971	0.06428325659488948
32302	32406	0.26607711101141013	0.0876775663231037	0.04212131781516759
32302	32407	0.4863859379326265	0.15014300827425042	0.0819403389323255
32302	32408	0.2701385266799365	0.08702808588709898	0.04518750475931771
32302	32409	0.3467495101940951	0.1255978127416924	0.07387237178773914
32302	32410	0.3252801425692529	0.09764711873155534	0.052704486828585195
32302	32411	0.42046243782843085	0.13470485735742924	0.07395280126502612
32302	32412	0.3263158892025505	0.10984545711130134	0.06819078802839706
32302	32413	0.4167829212717644	0.1357940559549813	0.07021473274567547
32302	32414	0.3230934731491103	0.10731322986963514	0.06757731295512315
32302	32416	0.4488145358175945	0.14508724282443608	0.07930406277917368
32302	32417	0.25170055416384485	0.08414222415541764	0.0426541562883741
32302	32418	0.2649212616799461	0.10209371602158447	0.06388336415316709
32302	32419	0.24736392094840315	0.08346069406469549	0.03862578131938055
32302	32420	0.2647691826620346	0.08451188334032649	0.03862578131938066
32302	32421	0.26110269058017765	0.10100517015342865	0.061445730008941324
32302	32422	0.2517588453643213	0.08764707706807853	0.04737396625719026
32302	32423	0.33119293776809916	0.10583968493078827	0.05703121488226737
32302	32424	0.37114359655177476	0.13709256650329166	0.09234792910749146
32302	32425	0.4250835715444834	0.14719153400245014	0.08649093356633863
32302	32426	0.26381537651315934	0.11815412901114156	0.10370446669475963
32302	32427	0.375555850749009	0.1027574981257797	0.052653195841834255
32302	32429	0.1943942269588918	0.060388266044295764	0.026081739971390183
32302	32432	0.24629739966593317	0.07769470224987902	0.03931571069549067
32302	32433	0.25087024650516637	0.0786107258060208	0.036451350028817275
32302	32434	0.2518511654170439	0.07287100506893039	0.031738904819643254
32302	32435	0.22566257346511293	0.08511215552544965	0.055392246392122146
32302	32436	0.3252999636726835	0.10151720691597918	0.05507737634945176
32302	32437	0.2739031653429565	0.09274877391139688	0.05508293862803454
32302	32438	0.3585445520417333	0.12225982156933977	0.061663743895513434
32302	32439	0.31617677135300865	0.09723251407686809	0.04631069070453808
32302	32440	0.2880314822539927	0.0923965633082086	0.04374698249147313
32302	32441	0.32387955494884707	0.09872409893141153	0.04329811614771262
32302	32444	0.44265175252640065	0.1437810953553517	0.0774917774044609
32302	32445	0.23403566628636113	0.0813242515454599	0.04496142269490144
32302	32446	0.27837025078939176	0.0987442555785334	0.05657796755651057
32302	32448	0.25676542109651407	0.08645783323094619	0.04448961808065316
32302	32449	0.3835152573282995	0.11498177134491919	0.04420278560883384
32302	32460	0.44034685506094573	0.12833257466585113	0.06747879276212404
32302	32461	0.3057358519541361	0.09821843006639543	0.046371417441057994
32302	32464	0.2242314021152816	0.07591235160565163	0.03862578131938066
32302	32467	0.27671729182182364	0.09690922412408826	0.052364143277369046
32302	32468	0.474514369671296	0.14519625626801222	0.06050452574770815
32302	32469	0.3821362961454811	0.13977396755755928	0.08775439968821891
32302	32470	0.25489531805475146	0.08943283374066366	0.055121618535406536
32302	32471	0.27292986995670143	0.08373271514134359	0.03862578131938055
32302	32472	0.21307102705565228	0.07782358433332437	0.04343866970309973
32302	32473	0.30266198990184057	0.09810619485158414	0.048138966701357644
32302	32476	0.5027078382127201	0.14207298532458495	0.06306984971598006
32302	32477	0.250303659756173	0.09342804139920434	0.05143491999072802
32302	32478	0.21492642013223007	0.07688799400419763	0.04669253904676518
32302	32480	0.34024622412733124	0.1091343267330799	0.05959059100733266
32302	32481	0.30965266313645295	0.09318908578500198	0.04090013711829632
32302	32499	0.3435326132324487	0.10499528188771712	0.04978184341353792
32302	32500	0.2323281958727093	0.09114316772583052	0.06690871027695688
32302	32501	0.310709907882015	0.0953480431667239	0.04877488576762201
32302	32502	0.2999150527381822	0.10943793373656419	0.05409617552707635
32302	32503	0.44199194977087475	0.12627250941952955	0.051372415578845865
32302	32504	0.23344776405601575	0.07631608283388643	0.04019644144184187
32302	32505	0.3039835673152764	0.11142569921712342	0.08484630530174064
32302	32506	0.2634960783586266	0.09085297192911856	0.05143123013522888
32302	32507	0.26724153978019494	0.09079459061122525	0.05115727120316116
32302	32508	0.2614241336238591	0.08273854453454232	0.0403600304662578
32302	32509	0.2641889551086072	0.08445507799717718	0.04558963518042458
32302	32510	0.3475845688082952	0.11379877818814675	0.0629534053497412
32302	32511	0.46683831554698774	0.1395683792132953	0.06283226208061776
32302	32512	0.28004270298345457	0.09710609582694885	0.06190930101483866
32302	32513	0.32508154751330115	0.10162031409466693	0.051086763819030545
32302	32514	0.2296170196747258	0.07293287680742333	0.03862578131938066
32302	32515	0.34107637690967857	0.10057612804357714	0.049733002198387055
32302	32516	0.46815427687100575	0.14195893163790332	0.06747975930403816
32302	32517	0.6312433253730878	0.17419817202512497	0.07487933965455806
32302	32518	0.31594184815536513	0.11383109561571042	0.07431486010982236
32302	32519	0.24435834520214267	0.07980359430525712	0.03862578131938066
32302	32520	0.5046770412556683	0.1679399697171611	0.08203315349936557
32302	32521	0.24839001259992055	0.08186980885919139	0.04089869654028738
32302	32522	0.25358583142030516	0.08329236978882479	0.041424123562017856
32302	32523	0.2967958064999939	0.09422381934977604	0.04483763012054043
32302	32524	0.28014852958968994	0.10585326494953291	0.06239445150598233
32302	32525	0.35923276780054586	0.10746964480929487	0.046187267544120614
32302	32526	0.38765994067445264	0.12984143482807606	0.07282727185763438
32302	32527	0.3744040438206603	0.13018577593388553	0.07841388608404087
32302	32528	0.2866984272411083	0.08532386884454503	0.0407342075395668
32304	32307	0.35651559963197804	0.11161466603434896	0.049220275103189604
32304	32309	0.41158280497376193	0.1288311897920342	0.06161986192279856
32304	32310	0.37603565767643576	0.1259700709058482	0.07783391815555651
32304	32311	0.5423943089563135	0.14685458364255763	0.06062737233865012
32304	32312	0.46315072365342663	0.14666725553765117	0.08154051458915251
32304	32313	0.3708086179480389	0.11372621950907182	0.05283103839157177
32304	32314	0.47935092550246133	0.13433887791915003	0.06469022177874373
32304	32315	0.3277587421446777	0.10350262690419545	0.0444670268305325
32304	32316	0.4824264164874098	0.14089524189627478	0.06994684290811637
32304	32317	0.5408135411701638	0.15282045449034293	0.07609950282744571
32304	32319	0.6293268475806479	0.1738397561813591	0.08154051458915251
32304	32320	0.4451846674287282	0.14168257941875906	0.05754514055079285
32304	32321	0.5308182554440024	0.153187941216977	0.08154051458915251
32304	32322	0.3397360530272961	0.11273232889808911	0.05509478900362452
32304	32323	0.5033160066357137	0.14704240054559686	0.07775495424990886
32304	32324	0.34721809117869595	0.1128422551412084	0.0697360645007622
32304	32325	0.4613114470936321	0.13495892258528336	0.06062737233865012
32304	32326	0.5293512392319262	0.16901087352665278	0.09410676300422915
32304	32327	0.5694570401132606	0.15824045714119553	0.08154051458915251
32304	32328	0.44702586359148316	0.12660926978826412	0.05754514055079285
32304	32330	0.5975102564573136	0.15746116823057626	0.07741805841996174
32304	32332	0.341821274509435	0.10465527891775793	0.045775212169583246
32304	32334	0.4222811145145729	0.1346321328345857	0.07726431024665048
32304	32344	0.5148264281306938	0.15165060023726562	0.08154051458915251
32304	32345	0.5931344719201923	0.15982709409324444	0.08154051458915251
32304	32346	0.431653224381694	0.11525443254595337	0.04699783940931612
32304	32348	0.5053413870349597	0.1446986774540368	0.0773082530374577
