Young	Elderly	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32301	0.14238496430663988	0.05712397117704008	0.034930761437354296
32302	32303	0.09257701209314201	0.053504946776372575	0.0385408033683064
32302	32305	0.21019943846845923	0.07114985899621824	0.043684793404293654
32302	32306	0.16797154832749028	0.06494017773215466	0.042516890299855725
32302	32308	0.056875152563322706	0.034837483591015427	0.027851067873417068
32302	32318	0.15278515531671472	0.06444202292942665	0.04302411370934778
32302	32329	0.08096772054294532	0.04230971372615971	0.027851067873417068
32302	32331	0.14365109781156088	0.06218838798347293	0.03855275612167597
32302	32333	0.08051933916169757	0.04202243385662668	0.027851067873417068
32302	32335	0.10509152789174858	0.05638511582269359	0.04286310591886816
32302	32336	0.09189275929483876	0.042423478679166515	0.027851067873417068
32302	32337	0.11036855703964471	0.05175575878728347	0.029070386436999773
32302	32338	0.14362473216988608	0.07396512342233197	0.06145844386226185
32302	32339	0.08535257773294991	0.0591516447837719	0.04163480848039358
32302	32340	0.10356871309533955	0.042459347349324834	0.020060252210640783
32302	32341	0.10082089038259479	0.045175262003629355	0.027851067873417068
32302	32342	0.07913349478855364	0.0399759884536044	0.026540307985270406
32302	32343	0.15731555881435355	0.0540601311709954	0.027851067873417068
32302	32347	0.0804130039292359	0.03466769503576379	0.020060252210640783
32302	32369	0.20637893096999954	0.09661359098795194	0.07882385878780229
32302	32372	0.12308893613052391	0.047978230534332277	0.026507577386809533
32302	32373	0.1049191421414368	0.048290414406072325	0.027851067873417068
32302	32374	0.04852276262032845	0.034328844466707024	0.027851067873417068
32302	32375	0.08499280806978432	0.04429400737411293	0.027851067873417068
32302	32376	0.11362258151829197	0.046741541639975334	0.027851067873417068
32302	32377	0.1904519567426921	0.08785621575867006	0.06877380886776086
32302	32378	0.11184132992805768	0.050415574441031216	0.029322683493838764
32302	32379	0.15677479212858336	0.0714020515159329	0.05599582312451751
32302	32380	0.12786049052498732	0.05064253640803674	0.027851067873417068
32302	32383	0.17949778831834468	0.06529330774006986	0.03629373958073395
32302	32392	0.10883613051417895	0.05272393813791289	0.030824372162914226
32302	32393	0.12822463053713257	0.05251512560763541	0.03440948405375277
32302	32395	0.17284753288990612	0.07269507083946242	0.04731180162644699
32302	32415	0.09673360900303712	0.039432766296856825	0.027851067873417068
32302	32428	0.15624801055380028	0.06991555032487323	0.043217962913062125
32302	32430	0.1890445246183543	0.0823872797404818	0.05400171982300983
32302	32431	0.0487266268584477	0.034329449792371354	0.027851067873417068
32302	32442	0.0864399559492473	0.0455574084724502	0.02919931163816991
32302	32443	0.11909063360343414	0.05924420124994988	0.04458856301871106
