Young_sub1	Young_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32304	0.2580229891976486	0.11330376114516089	0.08242830867415984
32302	32307	0.12790723755546335	0.0569994626195523	0.04249959323885266
32302	32309	0.23405560183976226	0.09706002030193375	0.06001101003471221
32302	32310	0.18874625994952993	0.06871963929326126	0.0378627416444155
32302	32311	0.20867370848673295	0.1321045800902564	0.11843397923213284
32302	32312	0.15698516291672288	0.063006495943161	0.03410723040498692
32302	32313	0.18119253038588473	0.06389471719381506	0.03218812552984934
32302	32314	0.12390635718513726	0.05268518687213395	0.029133896820111693
32302	32315	0.11745381386419684	0.05410792739682201	0.04093449913630198
32302	32316	0.2248079822353235	0.07561615274347355	0.032890655223374976
32302	32317	0.10609305572525457	0.050082185224236554	0.03187523173383133
32302	32319	0.22660533995824717	0.11531502745499606	0.09292250296806998
32302	32320	0.19476858090754184	0.08167559897204284	0.05585993619893559
32302	32321	0.15132047318997466	0.05945497832906881	0.03357461725314864
32302	32322	0.1918863411577324	0.074162360945084	0.04426696715450096
32302	32323	0.07405797458402108	0.03783664111561244	0.027851067873417068
32302	32324	0.08157566124115145	0.04526367682312736	0.03181622304344933
32302	32325	0.08963346075720952	0.044845480116745294	0.029158959540620644
32302	32326	0.168401857903143	0.07106542091580406	0.047765087601098766
32302	32327	0.06778892262742714	0.039365651065852963	0.027851067873417068
32302	32328	0.20308244856746394	0.08906367803173129	0.04626267873020612
32302	32330	0.1313701216288996	0.057167544104519644	0.03794761925923529
32302	32332	0.12387526960968853	0.05251774727835331	0.031410087837029255
32302	32334	0.13837905181972265	0.06604524650428627	0.04687647292682179
32302	32344	0.11636352114495174	0.05362489583681804	0.037477390921914766
32302	32345	0.11280607815625598	0.047542041683636946	0.027851067873417068
32302	32346	0.1437121869288142	0.06082552832273856	0.04183757205477784
32302	32348	0.18485129519654675	0.0903228537868063	0.07730953604270285
32302	32349	0.17669835438874693	0.06894097398536085	0.04003522858133951
32302	32350	0.10720269686245737	0.04466544845659862	0.027851067873417068
32302	32351	0.15135881723205175	0.07765400223862619	0.06832943115568801
32302	32352	0.26395643772135374	0.08897779940367763	0.044975728527251124
