Elderly_sub1	Elderly_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32301	32303	2.549133857896792	0.28496089245013884	0.07086306015949373
32301	32305	2.2741399210196187	0.24712168177506938	0.06867414994975496
32301	32306	1.9477582021903572	0.2235096656030132	0.055234680518058465
32301	32308	1.9836217993563614	0.2527930887880909	0.08057968016659545
32301	32318	2.502100672263441	0.26707149252954876	0.06579494933442853
32301	32329	2.2803668007336957	0.2367982998903336	0.05485669560657003
32301	32331	3.188042995066112	0.32028449823711513	0.06867414994975496
32301	32333	2.604646323697214	0.2818143217262734	0.06608067099886239
32301	32335	2.3019833256206192	0.2615840695542487	0.07688368337817975
32301	32336	3.005644233935969	0.3203614286596013	0.08615734649671625
32301	32337	1.9250965531931934	0.24048489534423223	0.06831303141885336
32301	32338	2.9397242377241124	0.2807152214550462	0.05453960581630013
32301	32339	2.6783357007979123	0.31299407949734576	0.10695490421178366
32301	32340	2.0228066951952153	0.22866038160915725	0.06730313563032464
32301	32341	1.7917947392093132	0.20095739437246754	0.0517296192295138
32301	32342	3.0611472587177793	0.3310056287774009	0.09016584428860197
32301	32343	2.317641297056586	0.2670126875450627	0.08111716834300253
32301	32347	2.1814791439403396	0.26034870437934576	0.08519908669902998
32301	32369	2.423902373516662	0.3128413591093663	0.09720211171770499
32301	32372	2.38631386814936	0.25819668739536766	0.0600871734828865
32301	32373	1.7343033780838795	0.20629903380429274	0.057647259360276815
32301	32374	2.720048011073442	0.3068155463620211	0.08865325547031433
32301	32375	1.8718342016540994	0.21502413695871006	0.06522851780664451
32301	32376	2.769587484818846	0.2881335677938968	0.06314817521812999
32301	32377	2.12950497518952	0.26064930627812893	0.06867414994975496
32301	32378	2.2102885000801	0.2634208642303419	0.08335576102199327
32301	32379	2.3194303721240432	0.26215979073563694	0.06722194814649374
32301	32380	2.1556066439042163	0.2288495735586411	0.05480122704314494
32301	32383	1.8619765199044842	0.21725917288971788	0.06047893395897441
32301	32392	3.0236784459194634	0.3030208399290165	0.06872747091236331
32301	32393	2.936445971230793	0.30413801892430026	0.06656877540885375
32301	32395	2.902824848659667	0.2967548716371049	0.06872747091236331
32301	32415	2.103097352912128	0.2334940121124041	0.06872747091236331
32301	32428	2.311927773374149	0.26810112121220625	0.08759064104952718
32301	32430	3.1388421183098103	0.3259831367241564	0.08343802126856792
32301	32431	1.9176883327435021	0.24097656757246394	0.08978963945511964
32301	32442	1.9894494827509166	0.24805041139675602	0.06872747091236331
32301	32443	1.9002849620413143	0.22155663933580597	0.06793211138889532
32301	32447	1.9439626886534271	0.21688258229258808	0.06707250900224115
32301	32450	3.3061663270403328	0.32463054761582044	0.06872747091236331
32301	32452	2.0661060177050903	0.2592837232081594	0.0826615509349613
32301	32453	2.6203308122231475	0.2879117674957295	0.0733077900667145
32301	32454	1.8173479927502294	0.20215771447413947	0.052365221942471285
32301	32455	2.4494587939241175	0.2736966339949314	0.09385028849700672
32301	32457	2.363601770162945	0.26835696617351723	0.088518296535532
32301	32458	2.3128197906386623	0.26424096836175076	0.08587721260457393
32301	32459	2.967277655627026	0.3068942003477684	0.0800255820883079
32301	32462	2.199076944680733	0.23607767700374724	0.05922308187920522
32301	32463	1.810641345745506	0.21958376402270455	0.060375546773487665
32301	32465	2.8995723444520083	0.3297110909920917	0.11166146077662154
32301	32466	2.33044411183742	0.24804629982927884	0.05942116682523302
32301	32474	2.4409183398436975	0.25167219395788665	0.06867414994975496
32301	32475	3.06159922189543	0.29581788912085316	0.06068779408346803
32301	32479	2.579730163835592	0.29475844281608604	0.10013151397128972
32301	32482	2.374114075954103	0.2576310969730398	0.06867414994975496
32301	32483	2.342057257960119	0.255940973524546	0.0718546568821814
32301	32484	2.554441279716475	0.2776766570920251	0.07016959262355726
32301	32485	2.2007294166797076	0.23966011245330224	0.060208050197359975
32301	32486	2.646468120818622	0.2707503223348153	0.06582789498692487
32301	32487	1.7483521782161082	0.21540767260784424	0.06369989330803039
32301	32488	2.8324504114753273	0.26288619423296894	0.06474632708921324
32301	32489	2.8520205018407454	0.2859190300080646	0.05757254094274611
32301	32490	2.3367447926749207	0.23366241932086412	0.06267099302082735
32301	32491	2.530688615590046	0.2769028814291281	0.060563006720302015
32301	32492	2.3242971260986396	0.2391349021944689	0.05435459607191895
32301	32493	2.4353661269721547	0.27229623675625786	0.06872747091236331
32301	32494	2.487601100734344	0.2737783218690165	0.07221491198282393
32301	32495	3.2257393579829605	0.3294723450740728	0.08590007246542464
32301	32496	2.506245206643306	0.2775692792182578	0.08713466704684913
32301	32497	3.10005668076181	0.3409595089426256	0.07937860494258431
32301	32498	2.292618670760291	0.25215561175517104	0.0744855793789907
32303	32305	2.2063526399131472	0.22783663378941732	0.05490783982072922
32303	32306	2.6987736994474836	0.28129643025537776	0.08066272889511539
32303	32308	1.8769287904949812	0.2093279972458028	0.06386578366228468
32303	32318	1.7299643466284327	0.18663996860651125	0.06107419528020119
32303	32329	2.9589863745466918	0.2912881511665551	0.06739774891988093
32303	32331	2.1126382287430703	0.2125725179454379	0.0472784603800529
32303	32333	2.4879006613022145	0.2654989588093142	0.061218405960208555
32303	32335	2.174132193782185	0.2400536897458324	0.07254978124764278
32303	32336	1.8049136743305512	0.20125617935862788	0.06046594693013174
32303	32337	2.3284157091051614	0.2596406650945692	0.05921800344608663
32303	32338	3.3246870185128907	0.3050495435125974	0.05719154905448187
32303	32339	1.7914822322762516	0.22955326446178376	0.09535086420293182
32303	32340	2.4542030309963807	0.25317070319921947	0.058127557599766844
32303	32341	2.722280516711855	0.280069761777923	0.06778834726728089
32303	32342	2.050739718327116	0.2182541569062412	0.05822874841497416
32303	32343	1.7787960713846578	0.2151576685799299	0.0895532883189265
32303	32347	2.0420911490372493	0.21431916568182666	0.061315198282079875
32303	32369	1.8742225327671185	0.22521032439091895	0.08556183588906263
32303	32372	2.533907587266184	0.2632703896946909	0.05930234878609131
32303	32373	2.152312393572613	0.24273535847691594	0.0776125058473125
32303	32374	2.147453589426392	0.2767625096203635	0.11637953201968598
32303	32375	2.05858161159855	0.21680896202846256	0.05286343582454789
32303	32376	3.744564282321434	0.3698116089961954	0.0853625407902936
32303	32377	2.015115188963844	0.22562230478766981	0.05246930009494588
32303	32378	2.333449565862069	0.2529679806759694	0.06570951234450173
32303	32379	2.624351465132964	0.268492605042142	0.05686010156340027
32303	32380	2.512787092048929	0.255622404933658	0.05499108670400754
32303	32383	2.125003479857021	0.24171231072487678	0.0706506729515457
32303	32392	2.3883441601886846	0.23386525891972737	0.05930234878609131
32303	32393	2.595820478211542	0.26446713477515943	0.07681279245049066
32303	32395	1.9728909522709683	0.20259048118323186	0.041547043346971235
32303	32415	1.9062083582036726	0.21290284713312818	0.06318112400624587
32303	32428	1.9412252032859578	0.21114874290771207	0.07795450519381075
32303	32430	2.0766797420148375	0.22655193476268132	0.06774721353396074
32303	32431	2.3566340760090685	0.2678890948129846	0.08657448246350974
32303	32442	2.0839610717635955	0.2322418792297698	0.04942548304460348
32303	32443	2.220922393623428	0.24325036666489774	0.055048067018847235
