Young_sub1	Young_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32304	2.393466966004626	0.2520315959143785	0.05319886924253148
32302	32307	2.5859953438194667	0.2592431288543477	0.056489368930484396
32302	32309	2.007886678637063	0.2240681359713005	0.0737168146076248
32302	32310	2.2173842704126754	0.2235132555832561	0.049206203837616425
32302	32311	2.8628002231534	0.3025887815926973	0.062072877776090496
32302	32312	2.1982343878701416	0.25178366339441854	0.1033187444232091
32302	32313	2.2858208182025264	0.24710464062328025	0.0732364365004452
32302	32314	2.143320393415088	0.2304061043309582	0.05213146839820548
32302	32315	1.9813792922888078	0.22023211069495935	0.07066568687746211
32302	32316	2.9411121297363803	0.3152997159838629	0.07661171307962111
32302	32317	2.0756038449450043	0.22955083931441816	0.060711888518171
32302	32319	2.9761185682762594	0.29240534556338754	0.06334156876591535
32302	32320	2.4511975302221325	0.2463073330869259	0.04626986318405579
32302	32321	2.373658989187282	0.24629155226250282	0.06388874962738988
32302	32322	2.015372664054597	0.21992739604943995	0.05482011204503323
32302	32323	2.2260403473234547	0.22783648580712026	0.050751388489759686
32302	32324	2.220085012951805	0.24080240202466627	0.06200123242868527
32302	32325	2.9285928341549945	0.2944280181580514	0.05957990013540093
32302	32326	2.101221957490629	0.22526431717656953	0.0765221843245929
32302	32327	2.2668705411121794	0.24607225566675603	0.07115438601606816
32302	32328	2.938256195590562	0.29678086208869514	0.05722102589907885
32302	32330	3.499217510082863	0.35234084816826394	0.09688561086421599
32302	32332	2.121503928117962	0.2220171923835833	0.04585962389338727
32302	32334	2.943067753451915	0.2959453078856633	0.06530119198419226
32302	32344	2.235068260570315	0.2211089828892175	0.057049071551023234
32302	32345	2.946925710904794	0.30277263337424687	0.0766992680375933
32302	32346	2.58908082816792	0.26203331175530226	0.04429980251321275
32302	32348	2.2510570942497203	0.24438762432892147	0.06558062306425261
32302	32349	2.806328444738008	0.28686810008589003	0.05721597103911358
32302	32350	2.3517600729395114	0.23273610289057814	0.05043228443441128
32302	32351	2.114706626656985	0.22627976883424455	0.053300794669492
32302	32352	2.1845073347428787	0.22572239163015323	0.05904919978854817
32302	32353	2.2375471199722887	0.24135567693451493	0.05555544384873945
32302	32354	2.429209845656967	0.25242030077507305	0.050072673507362886
32302	32355	2.43794406302825	0.2600912276226355	0.05468882936357844
32302	32356	2.4360601378929796	0.2568239752336503	0.07060800768875652
32302	32357	2.151576242762662	0.22874153561175314	0.05913167126520147
32302	32358	2.55140999067093	0.2409230297841549	0.04676064757821552
32302	32359	2.751829208295936	0.2760169355581886	0.0726164664524529
32302	32360	2.563924538235957	0.25546322608221134	0.05116910864952917
32302	32361	2.662905351098491	0.26434674086115234	0.05649696490770917
32302	32362	2.692003286913253	0.27681949701887953	0.06680565563679208
32302	32363	2.853774194231396	0.28980430720458594	0.06341986066987226
32302	32364	2.8948959648668358	0.280334024576709	0.05083266545379528
32302	32365	2.30157936809972	0.23378430121353483	0.060354985077702095
32302	32366	2.839522929451916	0.2945642668270093	0.07962571970570564
32302	32367	2.4242086197093298	0.24360208845469233	0.04389763642971545
32302	32368	2.9909471685728133	0.3017382430115897	0.05801057119599318
32302	32370	2.7034561980678666	0.2551266281346147	0.04025829838097639
32302	32371	3.1722479429998076	0.30875100027964136	0.08177787836593331
32302	32381	2.409616165810913	0.25197209258080006	0.05862329162526758
32302	32382	2.8963071238224183	0.2674911942368684	0.048757665458477484
32302	32384	2.590835355650656	0.25088767808200163	0.05589357697452946
32302	32385	2.320247777366061	0.24090499687137756	0.056250017440490185
32302	32386	2.2134796450388943	0.22891132944117995	0.04983864949251804
32302	32387	2.4646506230336778	0.24648630145137015	0.06205301409636976
32302	32388	3.0217635626531996	0.31700593056439996	0.07753633724873144
32302	32389	2.8963819426407684	0.268908418298696	0.06457441475509795
32302	32390	2.4401775816103957	0.2590510382586683	0.059408076293344436
32302	32391	1.8576484038844348	0.18865263874002983	0.05228234806710119
32302	32394	2.8552489781688806	0.30889871838256816	0.07877920297008534
