Nodes	p_values	fdr_corrected_p_val	ASD_mean	ASD_sd	Healthy_mean	Healthy_sd
0	0.9827856178503949	0.9827856178503949	56.55443037974683	3.0895287368192865	56.46588235294118	2.6992556166441726
1	0.4547285423138199	0.9551080389108173	62.53164556962025	2.885842705696659	65.59764705882353	2.9115505341698507
2	0.17246499736365822	0.8250804856945505	48.9746835443038	2.4979561739175065	44.237647058823526	2.4071353854441075
3	0.7718146828052247	0.9731576435370224	48.741772151898736	2.8221224049176756	49.82588235294118	2.4496631801975854
4	0.4968752315874846	0.9551080389108173	28.90126582278481	2.2043824227553337	31.018823529411765	2.2013791578266746
5	0.25031247050160216	0.8250804856945505	17.6126582278481	1.6016796601644057	15.15529411764706	1.4132592163461455
6	0.18130413523315347	0.8250804856945505	40.23544303797468	2.5141265135590296	45.28	2.809972805884662
7	0.30975895010500226	0.8250804856945505	27.815189873417722	1.9578274056948957	25.108235294117648	1.8056592211585456
8	0.259737809541356	0.8250804856945505	43.946835443037976	2.622114792121875	48.09882352941177	2.5841850713256163
9	0.6843889889324194	0.9551080389108173	42.88607594936709	2.665434676104318	44.4964705882353	2.929171513087755
10	0.5600674778194037	0.9551080389108173	54.45822784810127	2.910547173150469	56.752941176470586	2.6499063485467595
11	0.13993250641075536	0.8250804856945505	20.539240506329115	1.7085046832621207	17.018823529411765	1.660820053069549
12	0.6758062711333408	0.9551080389108173	51.24810126582278	2.898928944582846	49.607058823529414	2.6426823754956694
13	0.7186901934759755	0.9551080389108173	50.58987341772152	2.587070843447855	49.32705882352941	2.3640851637827707
14	0.07397167215934315	0.8250804856945505	30.825316455696203	1.880403728750123	26.40705882352941	1.600701460454879
15	0.7245647191737234	0.9551080389108173	37.245569620253164	2.0416928753500745	36.20235294117647	2.142595071039077
16	0.11624616096077887	0.8250804856945505	50.77721518987342	2.4413948121995643	56.501176470588234	2.700216057261371
17	0.31296156353931226	0.8250804856945505	30.369620253164555	2.196180575596207	33.44470588235294	2.1102084607906457
18	0.10154999172816978	0.8250804856945505	39.99240506329114	2.3105030452017283	34.83529411764706	2.135171966432404
19	0.8947961372667619	0.9734759930239388	31.318987341772154	2.183377836121787	31.71764705882353	2.077422255533554
20	0.6737600238304868	0.9551080389108173	28.154430379746834	1.9649233715952672	27.03529411764706	1.7890195210705668
21	0.702763868603774	0.9551080389108173	31.167088607594938	2.0310241891478165	32.26352941176471	2.0310553462861325
22	0.833033047126522	0.9734759930239388	24.696202531645568	1.7631151719553415	25.214117647058824	1.7097285050588125
23	0.9252009904634638	0.9734759930239388	17.840506329113925	1.6829020471362293	17.630588235294116	1.471058197935906
24	0.8709951484926388	0.9734759930239388	42.17974683544304	2.557759470474285	42.762352941176474	2.5140835247032998
25	0.5051186920656243	0.9551080389108173	39.154430379746834	2.265145615785762	41.247058823529414	2.172442503442428
26	0.9399078553334582	0.9734759930239388	20.660759493670888	1.8897528551237208	20.48	1.474601998636926
27	0.3015546033508945	0.8250804856945505	21.179746835443037	1.7083168093888959	23.661176470588234	1.6862787798171852
28	0.6272208486072528	0.9551080389108173	28.668354430379747	1.9568130944321243	27.36235294117647	1.8431777161985472
