Nodes	p_values	fdr_corrected_p_val	ASD_mean	ASD_sd	Healthy_mean	Healthy_sd
0	0.00042193120498946833	0.002658369204025648	36.59493670886076	1.806574110446479	28.294117647058822	1.493597574373296
1	0.04197150947808904	0.057710825532372424	33.78481012658228	1.8136231685139077	29.143529411764707	1.3786831302835822
2	6.624934735027027e-05	0.0007287428208529729	36.741772151898736	1.8012105504762732	27.60235294117647	1.3948211602472835
3	0.0004833398552773906	0.002658369204025648	29.72151898734177	1.735677693329557	22.131764705882354	1.294350014452745
4	0.0033501486708406784	0.008189252306499436	30.99240506329114	1.7156482914768643	24.630588235294116	1.3150224871853808
5	0.052404226993653956	0.06781723493296395	15.29873417721519	1.2877687378141411	12.065882352941177	1.0538765059324928
6	0.514308229649071	0.514308229649071	27.037974683544302	1.602471165585748	25.628235294117648	1.449442583309583
7	0.010828776947514024	0.019852757737109046	18.744303797468355	1.406036989541173	14.058823529411764	1.1781056894878226
8	0.019963429577800146	0.031371103622257375	31.377215189873418	1.5890795377018225	26.404705882352943	1.4222006805438445
9	0.18568602425725544	0.20257025192767492	19.427848101265823	1.182609464697865	17.24	1.153125175016304
10	0.007687951370694065	0.016913493015526943	18.724050632911393	1.4215389989315934	14.049411764705882	1.01871489399878
11	0.09439893364935988	0.1093040284361009	20.025316455696203	1.3967397320341675	16.88235294117647	1.2536254143508858
12	0.009218579368350287	0.018437158736700574	27.554430379746837	1.5531525516585554	22.23764705882353	1.31775840856608
13	0.0032191454952709957	0.008189252306499436	33.75189873417722	1.8191081098188815	27.03764705882353	1.3606557260014964
14	0.1933625132036897	0.20257025192767492	14.377215189873418	1.1462506730718334	12.454117647058824	0.9318312121020038
15	0.015020165650264133	0.025418741869677762	7.334177215189873	0.8861122618567919	4.7694117647058825	0.5669172158212944
16	0.001595068922354138	0.005013073755970148	19.40506329113924	1.4145615295827552	13.875294117647059	1.0219630046349981
17	0.0006632857549435378	0.0029184573217515665	17.473417721518988	1.4713797499208023	11.555294117647058	0.9102296626568703
18	0.039231251308931354	0.057539168586432654	27.40506329113924	1.479859409265204	23.298823529411763	1.328006712345314
19	4.332731549722046e-05	0.0007287428208529729	27.11139240506329	1.6149264770891285	19.16470588235294	1.0585272122058167
20	0.09303287276589899	0.1093040284361009	16.855696202531647	1.2566619356380437	14.23764705882353	0.9187436459935929
21	0.0011536897520151084	0.0042301957573887316	20.324050632911394	1.444958179794285	14.710588235294118	0.9327123288062131
