Young	Elderly	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32301	0.10437486024909781	0.05113327240083884	0.03181915548474379
32302	32303	0.05793333599164252	0.03369187516658311	0.022006411093562717
32302	32305	0.0809976780519368	0.04410922264622414	0.03181915548474378
32302	32306	0.07884164270942606	0.04235137142325505	0.03181915548474379
32302	32308	0.059212096456570995	0.039713175800960863	0.03181915548474378
32302	32318	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32329	0.07673365806515198	0.05272482176716086	0.038749619124660455
32302	32331	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32333	0.052606146762630424	0.036033942466684656	0.03181915548474379
32302	32335	0.02616098366299846	0.01756514582450899	0.016306906276493116
32302	32336	0.06812589534338631	0.04334346763893195	0.03181915548474379
32302	32337	0.050859033401662646	0.03585865281992618	0.03181915548474379
32302	32338	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32339	0.05457248944239501	0.036330844717967	0.03181915548474379
32302	32340	0.048941968477496156	0.03436969065495478	0.03181915548474378
32302	32341	0.07142407106356885	0.042675181142253854	0.03181915548474379
32302	32342	0.07763352747221364	0.04498236484789958	0.03181915548474378
32302	32343	0.07644870702503981	0.04486563775377413	0.03181915548474378
32302	32347	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32369	0.0527152046718008	0.036047664012057806	0.03181915548474379
32302	32372	0.11978681851999307	0.06113021460367513	0.04547867653311344
32302	32373	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32374	0.061269258702304485	0.039007054252029036	0.03181915548474379
32302	32375	0.06290605643725378	0.03868878507650141	0.03181915548474379
32302	32376	0.06592786278225349	0.038293114006819624	0.03181915548474379
32302	32377	0.06295259691055843	0.03698326493784974	0.025962586382780373
32302	32378	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32379	0.05391214475439321	0.036219505856324455	0.03181915548474379
32302	32380	0.10785201347127782	0.05501576570260967	0.03810120443824272
32302	32383	0.06336921900191295	0.04123245359151542	0.03181915548474379
32302	32392	0.026782535062916835	0.01938179534463406	0.016306906276493116
32302	32393	0.04198387371082035	0.02445275334475214	0.016306906276493113
32302	32395	0.10295292793780442	0.05796979891204817	0.04443005893565799
32302	32415	0.05130263761120879	0.03589518745184726	0.03181915548474379
32302	32428	0.12958574077744378	0.09792198632192982	0.09116107479159939
32302	32430	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32431	0.06698788471445893	0.038180620241027	0.03181915548474378
32302	32442	0.05260233144246118	0.03090903328109698	0.02207035213260089
32302	32443	0.1077732206792914	0.05731370585087756	0.034682555895490845
32302	32447	0.05995626799978815	0.04000348696471683	0.03181915548474379
32302	32450	0.08237116215109574	0.04950859267626323	0.034245100389858944
32302	32452	0.06722895311788446	0.040537566605020975	0.03181915548474379
32302	32453	0.05363768787371981	0.035673621623998675	0.03181915548474379
32302	32454	0.08749039441739925	0.05362992532491124	0.0411992747391342
32302	32455	0.05357449186234542	0.03616710160683732	0.03181915548474379
32302	32457	0.10665780519082901	0.051224239977632514	0.03181915548474379
32302	32458	0.034990807748051966	0.024799261410559187	0.01868390147155896
32302	32459	0.0546463812923873	0.037299076576127486	0.03181915548474379
32302	32462	0.033659238081227394	0.023812152598451146	0.01735233180473439
32302	32463	0.08337623072135925	0.04509395572642788	0.03181915548474378
32302	32465	0.0625936885235005	0.03863930475033653	0.03181915548474378
32302	32466	0.06305340669271409	0.03887245738185188	0.03181915548474379
32302	32474	0.08011906463359164	0.047978391811972325	0.03199300287235485
32302	32475	0.059682329420886915	0.03757553952099827	0.03181915548474379
32302	32479	0.08525483330003791	0.05829726736689981	0.04621609656573544
32302	32482	0.051750931708616554	0.035937633898297267	0.03181915548474379
32302	32483	0.058258005515428146	0.03716221377031682	0.03181915548474379
32302	32484	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32485	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32486	0.1021421889912395	0.04863232057710428	0.03181915548474379
32302	32487	0.08608374090965987	0.045667825487472294	0.03470710324445592
32302	32488	0.14473671917451325	0.07753408351664189	0.054065133207671034
32302	32489	0.04964832598483648	0.03591655159062562	0.03181915548474379
32302	32490	0.06682232336863547	0.03423887192101067	0.022932966890113038
32302	32491	0.056442861383484755	0.03328181819655101	0.024405456073805842
32302	32492	0.06412806412767313	0.039171902274564886	0.03181915548474379
32302	32493	0.055383795649068146	0.03216325802000639	0.02112877997058149
32302	32494	0.14986336715254056	0.13454829405847385	0.13212224636078373
32302	32495	0.061903533008586975	0.038317000953156405	0.03181915548474379
32302	32496	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32497	0.05840663970051285	0.037203012389296616	0.03181915548474379
32302	32498	0.0765013690172115	0.040087511248590404	0.03181915548474379
32304	32301	0.06457318238692866	0.037233212703722346	0.028443479082241097
32304	32303	0.07808895245416414	0.054309257485630674	0.0501445499335097
32304	32305	0.041196000189767656	0.02678290694223494	0.024403809638824936
32304	32306	0.037628691387365354	0.023730281118509697	0.021736041303389797
32304	32308	0.030229880855221936	0.018677176286052113	0.01637663480051021
32304	32318	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32329	0.047074003023728106	0.03939044823559544	0.038749619124660455
32304	32331	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32333	0.012804468900461274	0.008375296503084773	0.006939487958725454
32304	32335	0.04593710913475957	0.03433390642152064	0.03344302080640582
32304	32336	0.01932563724907088	0.017994113911840737	0.01794074130872869
32304	32337	0.011057355539493496	0.007585747417508958	0.006939487958725454
32304	32338	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32339	0.014770811580225862	0.00957240093932942	0.006939487958725454
32304	32340	0.020348321881760112	0.011117140610159228	0.006939487958725454
32304	32341	0.0316223932013997	0.024348956185972798	0.023298009302332053
32304	32342	0.03783184961004449	0.028197761065939186	0.027197486969394058
32304	32343	0.03664702916287066	0.02801117692770383	0.027073825983510824
32304	32347	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32369	0.012913526809631648	0.008434136739966439	0.006939487958725454
32304	32372	0.10424894891612912	0.05505895322696816	0.04547867653311344
32304	32373	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32374	0.023918499242623015	0.01712456899437124	0.01559411534355537
32304	32375	0.023104378575084628	0.0163866614207398	0.014779994676016983
32304	32376	0.03966145802185428	0.017569424730825834	0.009975823290220842
32304	32377	0.055901577080502474	0.034657715601972415	0.026894088930149773
32304	32378	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32379	0.01411046689222406	0.009140743202747015	0.006939487958725454
32304	32380	0.06805033560910867	0.042407959838533696	0.03810120443824272
32304	32383	0.03656572376365819	0.024025962384013378	0.02259730614029154
32304	32392	0.030256400940300576	0.023045342292788873	0.02193201704123293
32304	32393	0.055523342387506225	0.03675688839035868	0.03327221342462915
32304	32395	0.06315125007563527	0.04617573137185317	0.04443005893565799
32304	32415	0.011500959749039641	0.007756614211464766	0.006939487958725454
32304	32428	0.09948545869066705	0.09143531039513374	0.09116107479159939
32304	32430	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32431	0.027186206852289785	0.015147948501753123	0.010297436536128688
32304	32442	0.04745350414400673	0.029540458700157354	0.0249040472115718
32304	32443	0.07135490880195727	0.045349327009153735	0.034682555895490845
32304	32447	0.02626609845659089	0.019286771403179782	0.017941714557523244
32304	32450	0.042569484288926596	0.03496857633084867	0.034245100389858944
32304	32452	0.02742727525571531	0.020371423319904675	0.019102891356647663
32304	32453	0.036407038676539494	0.02313631375899257	0.02109674535041073
32304	32454	0.07892229338893686	0.05110513080046521	0.0411992747391342
32304	32455	0.01377281400017627	0.008930835373106953	0.006939487958725454
32304	32457	0.06685612732865986	0.037358042549206584	0.031198438146862295
32304	32458	0.05493884561653917	0.04714851504665327	0.046614461717471516
32304	32459	0.018947343249417936	0.012764078315885817	0.01062295935035029
32304	32462	0.04631458702184266	0.03864362771796375	0.037990203122775006
32304	32463	0.0435745528591901	0.028375436998913026	0.02580444231322332
32304	32465	0.053715676814373	0.033754842478319794	0.02813302747151336
32304	32466	0.034026361551274475	0.017763928099366857	0.012753867279940434
32304	32474	0.04031738677142249	0.03276624273067294	0.03199300287235485
32304	32475	0.019880651558717766	0.013550710391575313	0.01155626765965012
32304	32479	0.06917442908780314	0.04866877800100261	0.04621609656573544
32304	32482	0.011949253846447405	0.007950730282828666	0.006939487958725454
32304	32483	0.018456327653258997	0.012358426847012893	0.010131943754191351
32304	32484	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32485	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32486	0.06234051112907035	0.03371651207548735	0.028050088494495418
32304	32487	0.09460398092642863	0.05208734256499399	0.03470710324445592
32304	32488	0.1049350413123441	0.06916093325417061	0.054065133207671034
32304	32489	0.011733904406330264	0.007854887649375784	0.006939487958725454
32304	32490	0.06956059035809459	0.037027908811470805	0.02469695791372828
32304	32491	0.07023477394380462	0.049282803367108566	0.046179891011551066
32304	32492	0.024326386265503985	0.01749681427089818	0.01600200236643634
32304	32493	0.04463160742551675	0.026632050849222717	0.018359114124455452
32304	32494	0.14044663025985138	0.13231161102985067	0.13212224636078373
32304	32495	0.022101855146417826	0.015488484233985998	0.01377747124735018
32304	32496	0.008324383899067644	0.007076328843042263	0.006939487958725454
32304	32497	0.018604961838343703	0.012480573410721217	0.010280577939276057
32304	32498	0.03669969115504235	0.01946045066097151	0.013612742431672986
32307	32301	0.10572655627635563	0.058489101962862354	0.03610768362724048
32307	32303	0.07262705878975884	0.054032908732228345	0.04819230020333798
32307	32305	0.0961024814819188	0.055983701927807675	0.036107683627240476
32307	32306	0.10092840187518537	0.054609431607717265	0.03610768362724048
32307	32308	0.09211831788315039	0.05258980596356549	0.036107683627240476
32307	32318	0.0702128209269961	0.0496681508329037	0.03610768362724048
32307	32329	0.03979492269471141	0.03457649560143182	0.03410513729975562
32307	32331	0.0702128209269961	0.0496681508329037	0.03610768362724048
32307	32333	0.07469290592838973	0.04986979415216975	0.036107683627240476
32307	32335	0.07347188311022079	0.049152277448799776	0.03610768362724048
32307	32336	0.09471348089554621	0.05538237577112944	0.036107683627240476
32307	32337	0.07125544625286628	0.0497432843823912	0.036107683627240476
32307	32338	0.0702128209269961	0.0496681508329037	0.03610768362724048
32307	32339	0.07665924860815432	0.05008474455369095	0.036107683627240476
32307	32340	0.08223675890968857	0.05040279350007549	0.036107683627240476
32307	32341	0.05374842655198586	0.039357581263105665	0.03410513729975562
32307	32342	0.09972028663797294	0.05667419612484147	0.036107683627240476
32307	32343	0.059893801777126	0.04203479442231844	0.03410513729975562
