Elderly_sub1	Elderly_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32301	32303	0.11856198266321372	0.06508193848596874	0.0501445499335097
32301	32305	0.08607270318950067	0.044760332580615445	0.028443479082241097
32301	32306	0.08696437943605029	0.0430290891340223	0.028443479082241097
32301	32308	0.06759104480894296	0.03827200578360226	0.028443479082241097
32301	32318	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32329	0.07731120437155581	0.05214166811978716	0.038749619124660455
32301	32331	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32333	0.05587130478934521	0.03626162891547144	0.02806598538372529
32301	32335	0.09386152372355294	0.04964856894828515	0.03344302080640582
32301	32336	0.08074945845641113	0.044005909117302344	0.028443479082241097
32301	32337	0.05898177012828687	0.03665660693972004	0.028443479082241097
32301	32338	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32339	0.06269522616901924	0.03711864933149053	0.028443479082241097
32301	32340	0.06827273647055349	0.037546692048660416	0.028443479082241097
32301	32341	0.06564535957901341	0.0429348345111894	0.028443479082241097
32301	32342	0.05738970072137095	0.03759871443334675	0.028443479082241097
32301	32343	0.048330393059814014	0.031830666696130806	0.02315896197250722
32301	32347	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32369	0.06083794139842502	0.03684152454770757	0.028443479082241097
32301	32372	0.10925063306967886	0.049002800316841066	0.030999425180110896
32301	32373	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32374	0.07184291383141639	0.039741843587003715	0.028443479082241097
32301	32375	0.071028793163878	0.039429505969119746	0.028443479082241097
32301	32376	0.07871681667352104	0.039322974057584455	0.028403074093510616
32301	32377	0.08738972434647418	0.046999410590141205	0.028443479082241097
32301	32378	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32379	0.062034881481017434	0.03700968055454482	0.028443479082241097
32301	32380	0.07686580231782258	0.049455005424460866	0.03810120443824272
32301	32383	0.08449013835245156	0.04316723452954698	0.028443479082241097
32301	32392	0.07818081552909395	0.04262922788231909	0.028443479082241097
32301	32393	0.1034477569762996	0.051353988283211	0.03327221342462916
32301	32395	0.06237846716751494	0.034925567108282485	0.024176340520985384
32301	32415	0.059425374337833015	0.036692347055978645	0.028443479082241097
32301	32428	0.1292820329931419	0.09821700084764012	0.0911610747915994
32301	32430	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32431	0.07511062144108316	0.03893101093296515	0.028443479082241097
32301	32442	0.08476932614441235	0.04482669406921693	0.028443479082241097
32301	32443	0.07161124952693909	0.047202418021417294	0.03252499702919698
32301	32447	0.07146537586618618	0.04072029984675212	0.028443479082241097
32301	32450	0.05092112413775984	0.033402324443982494	0.02425920613328469
32301	32452	0.04959331905807918	0.03165316927101357	0.022288311210582057
32301	32453	0.08433145326533287	0.04267847563825864	0.028443479082241097
32301	32454	0.08947535314219757	0.05192068848785187	0.041199274739134206
32301	32455	0.061697228588969644	0.036958396730816474	0.028443479082241097
32301	32457	0.06490543670425442	0.040143502421914806	0.031198438146862295
32301	32458	0.10286326020533254	0.059238043009162425	0.04661446171747152
32301	32459	0.06687175783821131	0.038066848617989826	0.028443479082241097
32301	32462	0.0934867426390541	0.05272089938208058	0.037990203122775006
32301	32463	0.06317807739236769	0.036326536011828496	0.028443479082241097
32301	32465	0.10164009140316638	0.04924990009316841	0.028443479082241097
32301	32466	0.07764669949603775	0.040021499346855595	0.028443479082241097
32301	32474	0.04477271654811643	0.029243926205833444	0.022288311210582057
32301	32475	0.06780506614751114	0.03833777537321688	0.028443479082241097
32301	32479	0.09967997509129356	0.05856936042486202	0.04621609656573544
32301	32482	0.05987366843524078	0.03673387238613942	0.028443479082241097
32301	32483	0.06638074224205237	0.03793275606364316	0.028443479082241097
32301	32484	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32485	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32486	0.06497685618076976	0.030865687655597343	0.022288311210582057
32301	32487	0.12635636582228937	0.06296388993008403	0.03470710324445592
32301	32488	0.06578531950613897	0.042989300902053294	0.031002469676301825
32301	32489	0.05965831899512364	0.036713247315311184	0.028443479082241097
32301	32490	0.11245829718886424	0.05147349222534268	0.028443479082241097
32301	32491	0.11815918853259799	0.06095045509405139	0.046179891011551066
32301	32492	0.07043218558799325	0.039903656199416035	0.028443479082241097
32301	32493	0.0758068748267875	0.04157135992608356	0.028443479082241097
32301	32494	0.18837104484864475	0.13708583326429244	0.1321222463607837
32301	32495	0.0700262697352112	0.03906477201158763	0.028443479082241097
32301	32496	0.05624879848786102	0.036554585189080724	0.028443479082241097
32301	32497	0.05230875787905831	0.033580123481986385	0.024503438473438388
