Young_sub1	Young_sub2	1_wasserstein_distance	2_wasserstein_distance	bottleneck_distance
32302	32304	0.05645044566030444	0.036447884410038114	0.03181915548474378
32302	32307	0.08317244264353241	0.05015700862689453	0.036107683627240476
32302	32309	0.06598100696819581	0.03820917454187546	0.03181915548474379
32302	32310	0.05691779768109251	0.03630042618512126	0.03181915548474378
32302	32311	0.05566309391302349	0.03558858871869943	0.03181915548474379
32302	32312	0.06581499830592519	0.038717938897323445	0.03181915548474378
32302	32313	0.049019353584201064	0.03576551157684736	0.03181915548474379
32302	32314	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32315	0.05893703651850335	0.037080724229365813	0.03181915548474378
32302	32316	0.040710214746415674	0.03190042184296903	0.031142410938310716
32302	32317	0.050981181226702144	0.03831736597984037	0.03467427495020913
32302	32319	0.05699669854656564	0.037310464957379136	0.02917322036313008
32302	32320	0.04049135875261067	0.02300880632295431	0.016306906276493116
32302	32321	0.0721292720174439	0.046095637064844056	0.03181915548474379
32302	32322	0.05409191394203794	0.03601902277205037	0.03181915548474378
32302	32323	0.08308542900074511	0.04991035781441272	0.03462463420209127
32302	32324	0.04699987677417827	0.03475591504020726	0.030692970497685265
32302	32325	0.04683478983797629	0.03430293689512712	0.03181915548474378
32302	32326	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32327	0.051022661462976404	0.03338457069357643	0.028448922156314893
32302	32328	0.06526928043403402	0.03965178173217404	0.03181915548474379
32302	32330	0.062247241320866675	0.0374890482266615	0.03181915548474378
32302	32332	0.06061962940554899	0.03764928983770612	0.03181915548474378
32302	32334	0.09672031723630914	0.04876388805410815	0.03181915548474379
32302	32344	0.0938112436625832	0.045864285475324125	0.03181915548474379
32302	32345	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32346	0.08522608534564624	0.05966219604917089	0.055301378498750164
32302	32348	0.06448524649366538	0.039425908922346896	0.03181915548474378
32302	32349	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32350	0.0328327120145403	0.023216749290156963	0.016525805738047294
32302	32351	0.07431452309094588	0.04095951552856572	0.03181915548474379
32302	32352	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32353	0.04776450272383992	0.03543297287209274	0.03145759644734691
32302	32354	0.08186196727746209	0.04915775797442666	0.03373590551622529
32302	32355	0.0874181144330548	0.04567088642346478	0.03181915548474378
32302	32356	0.0430908260431776	0.023467048216431818	0.016306906276493116
32302	32357	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32358	0.06473610853678691	0.03835351241905552	0.028238461638669277
32302	32359	0.05134380784924775	0.03589885427084739	0.03181915548474379
32302	32360	0.08664544474630198	0.07220405242352484	0.07033853846980898
32302	32361	0.05744248986830347	0.03528339667157313	0.02872054500122911
32302	32362	0.07240390502412775	0.04891202176841107	0.03697119772162649
32302	32363	0.08552544003874885	0.05174057734135818	0.037399378277512045
32302	32364	0.08993994038549835	0.05344307211125757	0.045558028801977124
32302	32365	0.0638913861964654	0.03905105842210036	0.03181915548474378
32302	32366	0.06090954738552801	0.03857690097675459	0.03181915548474378
32302	32367	0.07478485176938887	0.04301350624474383	0.03181915548474378
32302	32368	0.0390694638457767	0.03263473038179363	0.03181915548474379
32302	32370	0.010407863493212988	0.007998789796541499	0.007419651377175596
32302	32371	0.07414866743932491	0.04113172047715081	0.03181915548474379
32302	32381	0.08700734696937462	0.042682554710416626	0.03181915548474379
32302	32382	0.05271416292693787	0.0359178590481524	0.03181915548474378
32302	32384	0.05673706687125901	0.038984223701077556	0.03181022566516289
32302	32385	0.07416169714330823	0.040439631475398356	0.03181915548474378
32302	32386	0.07675725874705452	0.04111856310739979	0.03181915548474378
32302	32387	0.041323429954463475	0.029862043621306032	0.025016523677970467
32302	32388	0.055187806073999646	0.036445055642864176	0.03181915548474379
32302	32389	0.06365918682740646	0.04014763926334516	0.03181915548474379
32302	32390	0.08419319747986453	0.04847240066732765	0.03241665068625954
32302	32391	0.049031239393154125	0.035765810414667684	0.03181915548474379
32302	32394	0.0519385535412783	0.03800638932113932	0.03181915548474379
32302	32396	0.049535241056649415	0.03645438564948601	0.03181915548474378
32302	32397	0.06567741349564449	0.03773046847177465	0.03181915548474379
32302	32398	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32399	0.04953939656545958	0.03533591754639777	0.03181915548474378
32302	32400	0.0549776581370357	0.036404920285168715	0.03181915548474379
32302	32401	0.07643728220440915	0.04150747345173597	0.03181915548474378
32302	32402	0.055537008867647786	0.037246882758012044	0.03181915548474379
32302	32404	0.05520961236312105	0.035667474652926766	0.03062147581290708
32302	32405	0.06869233830374422	0.05486482188973262	0.05238543202725121
32302	32406	0.06152282041777213	0.037734750163447406	0.03181915548474378
32302	32407	0.07913787911739933	0.04826419279151968	0.03219520740011838
32302	32408	0.0786606792894401	0.04853021416828762	0.034503605745076375
32302	32409	0.06064063474346648	0.037881240541990976	0.03181915548474379
32302	32410	0.06343493858371263	0.03889390129105546	0.03181915548474379
32302	32411	0.05452779879757508	0.03703166058800389	0.03181915548474379
32302	32412	0.0440458174149061	0.03117858440636349	0.021301106609511677
32302	32413	0.048126061761236794	0.03575435425333015	0.03181915548474379
32302	32414	0.07825089158858889	0.04394497618858418	0.03181915548474378
32302	32416	0.05145400659813837	0.03590889952240374	0.03181915548474379
32302	32417	0.07302728362523447	0.039747130192062746	0.026801679753672092
32302	32418	0.06351917590677525	0.037439507387171896	0.03181915548474378
32302	32419	0.051813966689838065	0.035944046667494595	0.03181915548474379
